repo_name,id,release_name,scope,package,version,published_at_kst,created_at_kst,published_date_kst,created_date_kst,working_days,year,month,day_of_week,is_prerelease,is_draft,author,body,html_url,major_changes,minor_changes,patch_changes,other_changes
daangn/seed-design,215189486,@seed-design/react-avatar@0.0.2,seed-design,react-avatar,0.0.2,2025-04-28 22:49:37+09:00,2025-04-28 22:49:08+09:00,2025-04-28,2025-04-28,1,2025,4,Monday,False,False,github-actions[bot],"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-design/react-primitive@0.0.2
    -   @seed-design/dom-utils@0.0.2
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-avatar%400.0.2,[],[],['e368c69: 패키지 의존성을 최신화합니다. Updated dependencies [e368c69] @seed-design/react-primitive@0.0.2 @seed-design/dom-utils@0.0.2'],[]
daangn/seed-design,215189476,@seed-design/react-checkbox@0.0.2,seed-design,react-checkbox,0.0.2,2025-04-28 22:49:34+09:00,2025-04-28 22:49:08+09:00,2025-04-28,2025-04-28,1,2025,4,Monday,False,False,github-actions[bot],"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [e368c69]
    -   @seed-design/react-primitive@0.0.2
    -   @seed-design/dom-utils@0.0.2
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-checkbox%400.0.2,[],[],['e368c69: 패키지 의존성을 최신화합니다. Updated dependencies [e368c69] @seed-design/react-primitive@0.0.2 @seed-design/dom-utils@0.0.2'],[]
daangn/seed-design,215189458,@seed-design/figma@0.0.21,seed-design,figma,0.0.21,2025-04-28 22:49:31+09:00,2025-04-28 22:49:08+09:00,2025-04-28,2025-04-28,1,2025,4,Monday,False,False,github-actions[bot],"### Patch Changes

-   b167e95: NormalizedInstanceNode의 componentProperties에 componentSetKey를 추가합니다.
-   2f2f9b3: TextField codegen이 아이콘을 인식하지 못하는 문제를 수정합니다.
-   4d34760: 상단 내비게이션의 아이콘 버튼 터치영역을 44px로 변경합니다.
-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [5d69d1d]
-   Updated dependencies [4d34760]
-   Updated dependencies [7ae87f8]
-   Updated dependencies [f144d28]
-   Updated dependencies [e368c69]
    -   @seed-design/css@0.0.21
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.21,[],[],['b167e95: NormalizedInstanceNode의 componentProperties에 componentSetKey를 추가합니다. 2f2f9b3: TextField codegen이 아이콘을 인식하지 못하는 문제를 수정합니다. 4d34760: 상단 내비게이션의 아이콘 버튼 터치영역을 44px로 변경합니다. e368c69: 패키지 의존성을 최신화합니다. Updated dependencies [5d69d1d] Updated dependencies [4d34760] Updated dependencies [7ae87f8] Updated dependencies [f144d28] Updated dependencies [e368c69] @seed-design/css@0.0.21'],[]
daangn/seed-design,215189447,@seed-design/react@0.0.21,seed-design,react,0.0.21,2025-04-28 22:49:28+09:00,2025-04-28 22:49:08+09:00,2025-04-28,2025-04-28,1,2025,4,Monday,False,False,github-actions[bot],"### Patch Changes

-   7ae87f8: 2개의 컨텐츠를 동일한 비율로 나누어 배치하되, 너무 긴 경우 세로로 접는 `<ResponsivePair>` 컴포넌트를 추가합니다.
-   f144d28: BottomSheet, Dialog의 배경 색상을 layer-floating으로 변경합니다.
-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [5d69d1d]
-   Updated dependencies [4d34760]
-   Updated dependencies [7ae87f8]
-   Updated dependencies [f144d28]
-   Updated dependencies [e368c69]
    -   @seed-design/css@0.0.21
    -   @seed-design/react-segmented-control@0.0.3
    -   @seed-design/react-pull-to-refresh@0.0.3
    -   @seed-design/react-radio-group@0.0.2
    -   @seed-design/react-text-field@0.0.2
    -   @seed-design/react-primitive@0.0.2
    -   @seed-design/react-checkbox@0.0.2
    -   @seed-design/react-progress@0.0.2
    -   @seed-design/react-snackbar@0.0.3
    -   @seed-design/react-popover@0.0.5
    -   @seed-design/react-avatar@0.0.2
    -   @seed-design/react-dialog@0.0.3
    -   @seed-design/react-switch@0.0.2
    -   @seed-design/react-toggle@0.0.2
    -   @seed-design/react-tabs@0.0.4
    -   @seed-design/dom-utils@0.0.2
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.21,[],[],"['7ae87f8: 2개의 컨텐츠를 동일한 비율로 나누어 배치하되, 너무 긴 경우 세로로 접는 <ResponsivePair> 컴포넌트를 추가합니다. f144d28: BottomSheet, Dialog의 배경 색상을 layer-floating으로 변경합니다. e368c69: 패키지 의존성을 최신화합니다. Updated dependencies [5d69d1d] Updated dependencies [4d34760] Updated dependencies [7ae87f8] Updated dependencies [f144d28] Updated dependencies [e368c69] @seed-design/css@0.0.21 @seed-design/react-segmented-control@0.0.3 @seed-design/react-pull-to-refresh@0.0.3 @seed-design/react-radio-group@0.0.2 @seed-design/react-text-field@0.0.2 @seed-design/react-primitive@0.0.2 @seed-design/react-checkbox@0.0.2 @seed-design/react-progress@0.0.2 @seed-design/react-snackbar@0.0.3 @seed-design/react-popover@0.0.5 @seed-design/react-avatar@0.0.2 @seed-design/react-dialog@0.0.3 @seed-design/react-switch@0.0.2 @seed-design/react-toggle@0.0.2 @seed-design/react-tabs@0.0.4 @seed-design/dom-utils@0.0.2']",[]
daangn/seed-design,215189437,@seed-design/mcp@0.0.21,seed-design,mcp,0.0.21,2025-04-28 22:49:25+09:00,2025-04-28 22:49:08+09:00,2025-04-28,2025-04-28,1,2025,4,Monday,False,False,github-actions[bot],"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [b167e95]
-   Updated dependencies [2f2f9b3]
-   Updated dependencies [4d34760]
-   Updated dependencies [e368c69]
    -   @seed-design/figma@0.0.21
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.21,[],[],['e368c69: 패키지 의존성을 최신화합니다. Updated dependencies [b167e95] Updated dependencies [2f2f9b3] Updated dependencies [4d34760] Updated dependencies [e368c69] @seed-design/figma@0.0.21'],[]
daangn/seed-design,215189427,@seed-design/design-token@1.0.4,seed-design,design-token,1.0.4,2025-04-28 22:49:22+09:00,2025-04-28 22:49:08+09:00,2025-04-28,2025-04-28,1,2025,4,Monday,False,False,github-actions[bot],"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/design-token%401.0.4,[],[],['e368c69: 패키지 의존성을 최신화합니다.'],[]
daangn/seed-design,215189406,@seed-design/css@0.0.21,seed-design,css,0.0.21,2025-04-28 22:49:19+09:00,2025-04-28 22:49:08+09:00,2025-04-28,2025-04-28,1,2025,4,Monday,False,False,github-actions[bot],"### Patch Changes

-   5d69d1d: Button, Chip 컴포넌트들의 누락된 line-height를 추가합니다.
    Button, Chip 컴포넌트들의 white-space를 nowrap으로 설정합니다.
-   4d34760: 상단 내비게이션의 아이콘 버튼 터치영역을 44px로 변경합니다.
-   7ae87f8: 2개의 컨텐츠를 동일한 비율로 나누어 배치하되, 너무 긴 경우 세로로 접는 `<ResponsivePair>` 컴포넌트를 추가합니다.
-   f144d28: BottomSheet, Dialog의 배경 색상을 layer-floating으로 변경합니다.
-   e368c69: 패키지 의존성을 최신화합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.21,[],[],"['5d69d1d: Button, Chip 컴포넌트들의 누락된 line-height를 추가합니다. Button, Chip 컴포넌트들의 white-space를 nowrap으로 설정합니다. 4d34760: 상단 내비게이션의 아이콘 버튼 터치영역을 44px로 변경합니다. 7ae87f8: 2개의 컨텐츠를 동일한 비율로 나누어 배치하되, 너무 긴 경우 세로로 접는 <ResponsivePair> 컴포넌트를 추가합니다. f144d28: BottomSheet, Dialog의 배경 색상을 layer-floating으로 변경합니다. e368c69: 패키지 의존성을 최신화합니다.']",[]
daangn/seed-design,215189391,@seed-design/codemod@0.0.22,seed-design,codemod,0.0.22,2025-04-28 22:49:16+09:00,2025-04-28 22:49:08+09:00,2025-04-28,2025-04-28,1,2025,4,Monday,False,False,github-actions[bot],"### Patch Changes

-   b89ef88: - replace-custom-seed-design-vars를 추가해요
    -   replace-custom-imported-typography-variable를 추가해요
    -   replace-custom-seed-design-typography를 추가해요
    -   replace-custom-seed-design-color를 추가해요
    -   replace-seed-design-token-typography-classname VE에서 잘 변경되지 않던 이슈를 해결해요
-   03cc680: transform logger의 이름을 transform 이름과 동일하게 수정해요
-   e368c69: 패키지 의존성을 최신화합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.22,[],[],['b89ef88: - replace-custom-seed-design-vars를 추가해요 replace-custom-imported-typography-variable를 추가해요 replace-custom-seed-design-typography를 추가해요 replace-custom-seed-design-color를 추가해요 replace-seed-design-token-typography-classname VE에서 잘 변경되지 않던 이슈를 해결해요 03cc680: transform logger의 이름을 transform 이름과 동일하게 수정해요 e368c69: 패키지 의존성을 최신화합니다.'],[]
daangn/seed-design,215189366,@seed-design/cli@0.0.2,seed-design,cli,0.0.2,2025-04-28 22:49:13+09:00,2025-04-28 22:49:08+09:00,2025-04-28,2025-04-28,1,2025,4,Monday,False,False,github-actions[bot],"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/cli%400.0.2,[],[],['e368c69: 패키지 의존성을 최신화합니다.'],[]
daangn/seed-design,215189351,@seed-design/figma-extractor@0.0.4,seed-design,figma-extractor,0.0.4,2025-04-28 22:49:10+09:00,2025-04-28 22:49:08+09:00,2025-04-28,2025-04-28,1,2025,4,Monday,False,False,github-actions[bot],"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma-extractor%400.0.4,[],[],['e368c69: 패키지 의존성을 최신화합니다.'],[]
daangn/seed-design,214259639,@seed-design/mcp@0.0.20,seed-design,mcp,0.0.20,2025-04-24 00:07:38+09:00,2025-04-24 00:07:31+09:00,2025-04-24,2025-04-24,1,2025,4,Thursday,False,False,github-actions[bot],"### Patch Changes

-   Updated dependencies [38ece6a]
    -   @seed-design/figma@0.0.20
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.20,[],[],['Updated dependencies [38ece6a] @seed-design/figma@0.0.20'],[]
daangn/seed-design,214259626,@seed-design/figma@0.0.20,seed-design,figma,0.0.20,2025-04-24 00:07:35+09:00,2025-04-24 00:07:31+09:00,2025-04-24,2025-04-24,1,2025,4,Thursday,False,False,github-actions[bot],"### Patch Changes

-   38ece6a: Text style, 아이콘을 찾지 못했을 때 fallback을 추가합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.20,[],[],"['38ece6a: Text style, 아이콘을 찾지 못했을 때 fallback을 추가합니다.']",[]
daangn/seed-design,214161549,@seed-design/webpack-plugin@0.0.19,seed-design,webpack-plugin,0.0.19,2025-04-23 18:32:46+09:00,2025-04-23 18:32:24+09:00,2025-04-23,2025-04-23,1,2025,4,Wednesday,False,False,github-actions[bot],"### Patch Changes

-   Updated dependencies [3c9ec66]
-   Updated dependencies [b3bb6e7]
    -   @seed-design/css@0.0.19
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.19,[],[],['Updated dependencies [3c9ec66] Updated dependencies [b3bb6e7] @seed-design/css@0.0.19'],[]
daangn/seed-design,214161534,@seed-design/react@0.0.19,seed-design,react,0.0.19,2025-04-23 18:32:43+09:00,2025-04-23 18:32:24+09:00,2025-04-23,2025-04-23,1,2025,4,Wednesday,False,False,github-actions[bot],"### Patch Changes

-   Updated dependencies [3c9ec66]
-   Updated dependencies [b3bb6e7]
    -   @seed-design/css@0.0.19
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.19,[],[],['Updated dependencies [3c9ec66] Updated dependencies [b3bb6e7] @seed-design/css@0.0.19'],[]
daangn/seed-design,214161520,@seed-design/vite-plugin@0.0.19,seed-design,vite-plugin,0.0.19,2025-04-23 18:32:40+09:00,2025-04-23 18:32:24+09:00,2025-04-23,2025-04-23,1,2025,4,Wednesday,False,False,github-actions[bot],"### Patch Changes

-   Updated dependencies [3c9ec66]
-   Updated dependencies [b3bb6e7]
    -   @seed-design/css@0.0.19
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.19,[],[],['Updated dependencies [3c9ec66] Updated dependencies [b3bb6e7] @seed-design/css@0.0.19'],[]
daangn/seed-design,214161499,@seed-design/stackflow@0.0.19,seed-design,stackflow,0.0.19,2025-04-23 18:32:37+09:00,2025-04-23 18:32:24+09:00,2025-04-23,2025-04-23,1,2025,4,Wednesday,False,False,github-actions[bot],"### Patch Changes

-   Updated dependencies [3c9ec66]
-   Updated dependencies [b3bb6e7]
    -   @seed-design/css@0.0.19
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.19,[],[],['Updated dependencies [3c9ec66] Updated dependencies [b3bb6e7] @seed-design/css@0.0.19'],[]
daangn/seed-design,214161494,@seed-design/rsbuild-plugin@0.0.19,seed-design,rsbuild-plugin,0.0.19,2025-04-23 18:32:34+09:00,2025-04-23 18:32:24+09:00,2025-04-23,2025-04-23,1,2025,4,Wednesday,False,False,github-actions[bot],"### Patch Changes

-   Updated dependencies [3c9ec66]
-   Updated dependencies [b3bb6e7]
    -   @seed-design/css@0.0.19
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.19,[],[],['Updated dependencies [3c9ec66] Updated dependencies [b3bb6e7] @seed-design/css@0.0.19'],[]
daangn/seed-design,214161487,@seed-design/mcp@0.0.19,seed-design,mcp,0.0.19,2025-04-23 18:32:31+09:00,2025-04-23 18:32:24+09:00,2025-04-23,2025-04-23,1,2025,4,Wednesday,False,False,github-actions[bot],"### Patch Changes

-   @seed-design/figma@0.0.19
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.19,[],[],['@seed-design/figma@0.0.19'],[]
daangn/seed-design,214161479,@seed-design/css@0.0.19,seed-design,css,0.0.19,2025-04-23 18:32:28+09:00,2025-04-23 18:32:24+09:00,2025-04-23,2025-04-23,1,2025,4,Wednesday,False,False,github-actions[bot],"### Patch Changes

-   3c9ec66: feat: 와일드카드 지원하지 않는 곳을 위해 CSS 파일 명시적 export
-   b3bb6e7: LoadingIndicator를 사용하는 컴포넌트에 position: relative를 추가합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.19,[],[],['3c9ec66: feat: 와일드카드 지원하지 않는 곳을 위해 CSS 파일 명시적 export b3bb6e7: LoadingIndicator를 사용하는 컴포넌트에 position: relative를 추가합니다.'],[]
daangn/seed-design,214161472,@seed-design/figma@0.0.19,seed-design,figma,0.0.19,2025-04-23 18:32:25+09:00,2025-04-23 18:32:24+09:00,2025-04-23,2025-04-23,1,2025,4,Wednesday,False,False,github-actions[bot],"### Patch Changes

-   Updated dependencies [3c9ec66]
-   Updated dependencies [b3bb6e7]
    -   @seed-design/css@0.0.19
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.19,[],[],['Updated dependencies [3c9ec66] Updated dependencies [b3bb6e7] @seed-design/css@0.0.19'],[]
daangn/seed-design,213989320,@seed-design/mcp@0.0.18,seed-design,mcp,0.0.18,2025-04-23 01:41:43+09:00,2025-04-23 01:41:39+09:00,2025-04-23,2025-04-23,1,2025,4,Wednesday,False,False,github-actions[bot],"### Patch Changes

-   4619fde: 번들에 의도치 않은 외부 의존성이 포함되는 문제를 수정합니다.
-   Updated dependencies [b28303c]
    -   @seed-design/figma@0.0.18
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.18,[],[],['4619fde: 번들에 의도치 않은 외부 의존성이 포함되는 문제를 수정합니다. Updated dependencies [b28303c] @seed-design/figma@0.0.18'],[]
daangn/seed-design,213989311,@seed-design/figma@0.0.18,seed-design,figma,0.0.18,2025-04-23 01:41:40+09:00,2025-04-23 01:41:39+09:00,2025-04-23,2025-04-23,1,2025,4,Wednesday,False,False,github-actions[bot],"### Patch Changes

-   b28303c: borderRadius codegen에 radius prefix가 붙지 않도록 수정합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.18,[],[],['b28303c: borderRadius codegen에 radius prefix가 붙지 않도록 수정합니다.'],[]
daangn/seed-design,213865230,@seed-design/stackflow@0.0.17,seed-design,stackflow,0.0.17,2025-04-22 17:33:32+09:00,2025-04-22 17:33:09+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   c042f90: recipe에서 직접 스타일시트 의존성을 표현하도록 변경합니다.
-   Updated dependencies [c042f90]
    -   @seed-design/css@0.0.17
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.17,[],[],['c042f90: recipe에서 직접 스타일시트 의존성을 표현하도록 변경합니다. Updated dependencies [c042f90] @seed-design/css@0.0.17'],[]
daangn/seed-design,213865219,@seed-design/vite-plugin@0.0.17,seed-design,vite-plugin,0.0.17,2025-04-22 17:33:29+09:00,2025-04-22 17:33:09+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   Updated dependencies [c042f90]
    -   @seed-design/css@0.0.17
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.17,[],[],['Updated dependencies [c042f90] @seed-design/css@0.0.17'],[]
daangn/seed-design,213865211,@seed-design/webpack-plugin@0.0.17,seed-design,webpack-plugin,0.0.17,2025-04-22 17:33:26+09:00,2025-04-22 17:33:09+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   Updated dependencies [c042f90]
    -   @seed-design/css@0.0.17
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.17,[],[],['Updated dependencies [c042f90] @seed-design/css@0.0.17'],[]
daangn/seed-design,213865197,@seed-design/rsbuild-plugin@0.0.17,seed-design,rsbuild-plugin,0.0.17,2025-04-22 17:33:23+09:00,2025-04-22 17:33:09+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   Updated dependencies [c042f90]
    -   @seed-design/css@0.0.17
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.17,[],[],['Updated dependencies [c042f90] @seed-design/css@0.0.17'],[]
daangn/seed-design,213865185,@seed-design/react@0.0.17,seed-design,react,0.0.17,2025-04-22 17:33:20+09:00,2025-04-22 17:33:09+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   c042f90: recipe에서 직접 스타일시트 의존성을 표현하도록 변경합니다.
-   Updated dependencies [c042f90]
    -   @seed-design/css@0.0.17
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.17,[],[],['c042f90: recipe에서 직접 스타일시트 의존성을 표현하도록 변경합니다. Updated dependencies [c042f90] @seed-design/css@0.0.17'],[]
daangn/seed-design,213865173,@seed-design/figma@0.0.17,seed-design,figma,0.0.17,2025-04-22 17:33:17+09:00,2025-04-22 17:33:09+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   Updated dependencies [c042f90]
    -   @seed-design/css@0.0.17
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.17,[],[],['Updated dependencies [c042f90] @seed-design/css@0.0.17'],[]
daangn/seed-design,213865165,@seed-design/mcp@0.0.17,seed-design,mcp,0.0.17,2025-04-22 17:33:14+09:00,2025-04-22 17:33:09+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   @seed-design/figma@0.0.17
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.17,[],[],['@seed-design/figma@0.0.17'],[]
daangn/seed-design,213865149,@seed-design/css@0.0.17,seed-design,css,0.0.17,2025-04-22 17:33:11+09:00,2025-04-22 17:33:09+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   c042f90: recipe에서 직접 스타일시트 의존성을 표현하도록 변경합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.17,[],[],['c042f90: recipe에서 직접 스타일시트 의존성을 표현하도록 변경합니다.'],[]
daangn/seed-design,213853918,@seed-design/mcp@0.0.16,seed-design,mcp,0.0.16,2025-04-22 16:38:29+09:00,2025-04-22 16:38:28+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   7671445: npx, bunx로 사용하기 쉽도록 bin 진입점을 통합합니다.
    experimental 기능을 플래그로 분리합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.16,[],[],"['7671445: npx, bunx로 사용하기 쉽도록 bin 진입점을 통합합니다. experimental 기능을 플래그로 분리합니다.']",[]
daangn/seed-design,213831461,@seed-design/react@0.0.15,seed-design,react,0.0.15,2025-04-22 14:01:16+09:00,2025-04-22 14:00:51+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   1bb9f7b: - vite dev에서 컴포넌트 스타일시트가 로드되지 않는 버그를 수정합니다.
    -   플러그인이 컴포넌트 스타일시트를 로드하는 방식을 변경합니다.
-   4511814: - 레이아웃 및 flex 관련 shorthand prop을 추가합니다. (px, py, wrap, align, justify, direction)
    -   ActionButton에 flexGrow prop을 추가합니다.
    -   VStack, HStack 컴포넌트를 추가합니다.
        -   Stack, Inline, Columns 컴포넌트를 deprecated 처리합니다.
    -   디자인 토큰이 아닌 css prop의 value가 유효한 css value가 되도록 변경합니다.
        -   flexStart, spaceBetween 등 camelCase로 제공되는 값을 deprecated 처리합니다.
-   d49e697: - Divider의 굵기가 의도보다 굵게 렌더링되는 버그 수정
    -   borderColor, borderWidth 대신 color, thickness로 인터페이스 변경
-   f4b0723: HelpBubble 디자인 스펙 업데이트 (shadow)
-   f4b0723: HelpBubble의 enter, exit 모션을 추가합니다.
-   Updated dependencies [1bb9f7b]
-   Updated dependencies [4511814]
-   Updated dependencies [f4b0723]
-   Updated dependencies [f4b0723]
    -   @seed-design/css@0.0.15
    -   @seed-design/react-popover@0.0.4
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.15,[],[],"['1bb9f7b: - vite dev에서 컴포넌트 스타일시트가 로드되지 않는 버그를 수정합니다. 플러그인이 컴포넌트 스타일시트를 로드하는 방식을 변경합니다. 4511814: - 레이아웃 및 flex 관련 shorthand prop을 추가합니다. (px, py, wrap, align, justify, direction) ActionButton에 flexGrow prop을 추가합니다. VStack, HStack 컴포넌트를 추가합니다. Stack, Inline, Columns 컴포넌트를 deprecated 처리합니다. 디자인 토큰이 아닌 css prop의 value가 유효한 css value가 되도록 변경합니다. flexStart, spaceBetween 등 camelCase로 제공되는 값을 deprecated 처리합니다. d49e697: - Divider의 굵기가 의도보다 굵게 렌더링되는 버그 수정 borderColor, borderWidth 대신 color, thickness로 인터페이스 변경 f4b0723: HelpBubble 디자인 스펙 업데이트 (shadow) f4b0723: HelpBubble의 enter, exit 모션을 추가합니다. Updated dependencies [1bb9f7b] Updated dependencies [4511814] Updated dependencies [f4b0723] Updated dependencies [f4b0723] @seed-design/css@0.0.15 @seed-design/react-popover@0.0.4']",[]
daangn/seed-design,213831455,@seed-design/stackflow@0.0.15,seed-design,stackflow,0.0.15,2025-04-22 14:01:13+09:00,2025-04-22 14:00:51+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   1bb9f7b: - vite dev에서 컴포넌트 스타일시트가 로드되지 않는 버그를 수정합니다.
    -   플러그인이 컴포넌트 스타일시트를 로드하는 방식을 변경합니다.
-   Updated dependencies [1bb9f7b]
-   Updated dependencies [4511814]
-   Updated dependencies [f4b0723]
-   Updated dependencies [f4b0723]
    -   @seed-design/css@0.0.15
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.15,[],[],['1bb9f7b: - vite dev에서 컴포넌트 스타일시트가 로드되지 않는 버그를 수정합니다. 플러그인이 컴포넌트 스타일시트를 로드하는 방식을 변경합니다. Updated dependencies [1bb9f7b] Updated dependencies [4511814] Updated dependencies [f4b0723] Updated dependencies [f4b0723] @seed-design/css@0.0.15'],[]
daangn/seed-design,213831450,@seed-design/webpack-plugin@0.0.15,seed-design,webpack-plugin,0.0.15,2025-04-22 14:01:10+09:00,2025-04-22 14:00:51+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   1bb9f7b: - vite dev에서 컴포넌트 스타일시트가 로드되지 않는 버그를 수정합니다.
    -   플러그인이 컴포넌트 스타일시트를 로드하는 방식을 변경합니다.
-   Updated dependencies [1bb9f7b]
-   Updated dependencies [4511814]
-   Updated dependencies [f4b0723]
-   Updated dependencies [f4b0723]
    -   @seed-design/css@0.0.15
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.15,[],[],['1bb9f7b: - vite dev에서 컴포넌트 스타일시트가 로드되지 않는 버그를 수정합니다. 플러그인이 컴포넌트 스타일시트를 로드하는 방식을 변경합니다. Updated dependencies [1bb9f7b] Updated dependencies [4511814] Updated dependencies [f4b0723] Updated dependencies [f4b0723] @seed-design/css@0.0.15'],[]
daangn/seed-design,213831442,@seed-design/mcp@0.0.15,seed-design,mcp,0.0.15,2025-04-22 14:01:07+09:00,2025-04-22 14:00:51+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   Updated dependencies [4511814]
    -   @seed-design/figma@0.0.15
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.15,[],[],['Updated dependencies [4511814] @seed-design/figma@0.0.15'],[]
daangn/seed-design,213831440,@seed-design/rsbuild-plugin@0.0.15,seed-design,rsbuild-plugin,0.0.15,2025-04-22 14:01:04+09:00,2025-04-22 14:00:51+09:00,2025-04-22,2025-04-22,1,2025,4,Tuesday,False,False,github-actions[bot],"### Patch Changes

-   1bb9f7b: - vite dev에서 컴포넌트 스타일시트가 로드되지 않는 버그를 수정합니다.
    -   플러그인이 컴포넌트 스타일시트를 로드하는 방식을 변경합니다.
-   Updated dependencies [1bb9f7b]
-   Updated dependencies [4511814]
-   Updated dependencies [f4b0723]
-   Updated dependencies [f4b0723]
    -   @seed-design/css@0.0.15
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.15,[],[],['1bb9f7b: - vite dev에서 컴포넌트 스타일시트가 로드되지 않는 버그를 수정합니다. 플러그인이 컴포넌트 스타일시트를 로드하는 방식을 변경합니다. Updated dependencies [1bb9f7b] Updated dependencies [4511814] Updated dependencies [f4b0723] Updated dependencies [f4b0723] @seed-design/css@0.0.15'],[]
